ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,ProductName,Category,Subcategory,Price,DatePurchase,Quantity,Rating,Comment
149,Jason Figueroa,26,M,Nathanberg,Tajikistan,2242484963074604,6606 Samantha Causeway; North Jameschester; IA 89475,2023-01-20,2023-06-16,Active,11,High Value,Wisestad,Paid Ads,2023-07-12,Yearly,TableDeluxe,Furniture,Table,-77,2022-10-26,-5,-1,Receive realize hair prevent thousand time material expert.
574,John Lewis,150,M,East Alison,Poland,2557153338606197,998 Alicia Walks; North Kevin; DE 59263,2022-11-17,2023-08-01,Active,6,Frequent Shopper,Cynthiaview,Paid Ads,2023-08-22,Monthly,FreshBeverages,Grocery,Beverages,227,2022-06-04,-5,1,Ability care resource defense base enjoy.
50,Stephen Dawson,-5,M,Danielsborough,Azerbaijan,2604973984183305,785 Shaun Road; Gambleborough; LA 25007,2023-03-30,2023-05-04,Churned,11,High Value,Gonzalesmouth,Paid Ads,2023-08-15,Yearly,Non-fictionGuide,Books,Non-fiction,160,2021-11-05,-3,5,Magazine edge should hotel she small clearly.
1414,Kenneth Murray,97,F,South Emilyborough,Angola,2280581927584033,02559 Barry Parkway Suite 079; Angelashire; CT 25548,2022-01-27,2022-12-12,Churned,3,Occasional Shopper,Chandlerville,Paid Ads,2023-04-15,Yearly,JacketWear,Clothing,Jacket,420,2023-02-25,-3,4,Discussion move message put rise trial.
726,Jonathan Lane,55,F,Lake Johnborough,Kyrgyz Republic,2237583307210209,3752 Diaz Ridge Suite 453; Lake Nicole; WA 99778,2022-03-27,2022-10-26,Churned,9,Frequent Shopper,New Amy,Referral,2022-11-28,Yearly,EducationalGuide,Books,Educational,-17,2020-10-22,10,6,Bad hard concern often.
833,Darrell Kennedy,28,M,Austinfort,French Polynesia,5386004522945489,3431 Brady Forges Suite 396; Brettland; WA 55497,2021-12-27,2023-01-28,Churned,6,Frequent Shopper,West Joseph,Paid Ads,2023-07-24,Yearly,Non-fictionTales,Books,Non-fiction,628,2023-01-09,5,-1,Garden peace shake simple one election none despite.
1115,Nicholas Adams,-3,F,South Tanyaborough,Peru,2404521366418633,824 Baxter Way; East Dillonville; IL 33362,2022-10-03,2023-05-22,Churned,11,High Value,Brooksview,Organic Search,2023-08-08,Yearly,ShirtFits,Clothing,Shirt,244,2020-09-15,-3,1,Left hope trouble relate.
470,Randy West,150,F,North Jennifer,Dominica,2713342372033324,USNV Norton; FPO AP 01982,2023-08-12,2023-08-22,Active,11,High Value,West Jessicaton,Paid Ads,2023-08-25,Monthly,VegetablesBurst,Grocery,Vegetables,175,2022-01-30,-5,5,Door we we four surface choose.
971,Cathy Ford,150,M,Mariamouth,Bulgaria,2469385712124309,515 Dixon Track; Charlesfort; WI 37164,2022-08-26,2023-05-15,Churned,10,Frequent Shopper,Brownton,Paid Ads,2023-08-07,Yearly,TastySnacks,Grocery,Snacks,-88,2022-09-25,-1,0,Treat source doctor medical ever finally later international.
653,Renee Henderson,150,F,Port Gregorybury,Andorra,2720874264821763,7543 Smith Lane; Paulbury; OK 08260,2022-04-04,2022-05-24,Churned,5,Occasional Shopper,West Denisetown,Organic Search,2022-07-24,Rarely,JacketFits,Clothing,Jacket,532,2022-03-23,3,2,Line let five cold building power pattern.
399,Richard Murphy,3,M,Lake Felicia,United Kingdom,2279346469639998,60413 Brown Trace Suite 454; Allenshire; AS 07049,2022-06-27,2023-08-10,Active,15,High Value,Lake Sarahland,Referral,2023-08-21,Monthly,ComfortSofa,Furniture,Sofa,882,2023-07-10,0,-1,Be under want court hand figure least.
511,Kayla Blackwell,64,M,Tylermouth,Pitcairn Islands,5162568596142306,8063 Stacy Valleys; East Jamesfort; VI 60244,2022-09-12,2022-10-14,Churned,8,Frequent Shopper,Scottmouth,Paid Ads,2023-03-17,Yearly,UltraLaptop,Electronics,Laptop,240,2021-04-26,5,3,Year consider level peace suffer day price course.
320,Joshua Perez,-4,M,Powellland,Mismatched Country,2714576911110858,518 Cynthia Curve; New Ashleymouth; RI 94419,2022-09-30,2023-02-13,Churned,4,Occasional Shopper,New Andrea,Organic Search,2023-06-05,Yearly,,Furniture,Table,-75,2022-10-12,2,6,Painting me company analysis.
19,Kimberly Taylor,150,M,Josestad,Chile,2299284966267920,5664 Avila Fort Apt. 871; East Jeffreyburgh; AL 42854,2022-06-26,2023-01-26,Churned,4,Occasional Shopper,Maloneville,Organic Search,2023-04-06,Yearly,ProShirt,Clothing,Shirt,-17,2021-07-25,6,3,Early animal worker for probably discuss young.
684,Michael Sanchez,150,F,Briannaton,Portugal,2272367583185566,026 Deborah Brook Apt. 084; East Kimberly; TX 65153,2023-07-18,2023-08-11,Active,10,Frequent Shopper,South Tyler,Referral,2023-08-14,Monthly,JacketWear,Clothing,Jacket,60,2022-11-10,2,3,Once safe around listen use worry.
35,Jessica Martin,-1,F,Vegaport,Uruguay,2253116282016710,505 Juan Shores; East Jasmine; GA 77996,2022-08-04,2023-04-06,Churned,14,High Value,East Allison,Referral,2023-06-21,Yearly,MegaLaptop,Electronics,Laptop,1000,2021-03-08,9,5,Or condition executive anyone.
902,James Sanders,150,F,Florestown,Saint Kitts and Nevis,2704571596159595,369 Michael Springs; Joshuafurt; ND 01482,2023-06-12,2023-06-22,Active,3,Occasional Shopper,Merrittshire,Paid Ads,2023-07-01,Yearly,ProShirt,Clothing,Shirt,-26,2022-11-05,-5,5,None cup light camera stop study indeed.
827,Maria Davis,90,M,West Danielborough,Denmark,2295180341738722,Unit 4036 Box 5254; DPO AA 72105,2022-06-28,2023-08-21,Active,9,Frequent Shopper,Hoffmanburgh,Organic Search,2023-08-25,Monthly,ChairDeluxe,Furniture,Chair,-14,2022-03-15,-2,5,Thousand deep agreement design understand.
1344,Jeffrey Jones,91,F,Munozview,Turkmenistan,2370315530884188,598 Alice Corner; Port Tara; OH 59842,2023-06-13,2023-08-02,Active,10,Frequent Shopper,Rojasfort,Referral,2023-08-08,Monthly,SofaPlus,Furniture,Sofa,101,2022-04-16,-1,6,Social lose gun understand build to.
407,Bradley Wong,1,M,South Martin,Lebanon,2365615607238052,391 Cummings Unions Apt. 031; Reginaldfurt; IL 57561,2022-03-25,2023-08-02,Active,15,High Value,Port Nancy,Paid Ads,2023-08-08,Monthly,ProJacket,Clothing,Jacket,-61,2022-04-01,-4,5,Purpose bring today month house including ground.
920,Rhonda Lawson,16,F,Stevensonshire,Mismatched Country,5301711625261620,10164 Travis Keys; Youngside; AR 79012,2022-04-07,2023-01-08,Churned,15,High Value,East Traceymouth,Referral,2023-05-29,Yearly,,Grocery,Snacks,390,2022-03-14,3,1,They pattern nature huge identify.
537,Toni Young,20,M,Lindsayville,Uganda,5196853196135466,3459 Sullivan Loop; Patricialand; NE 56293,2021-09-28,2023-02-15,Churned,15,High Value,Jessicachester,Organic Search,2023-04-16,Yearly,VegetablesBurst,Grocery,Vegetables,217,2022-01-27,1,6,Sound six use activity.
758,Jason Campbell,-4,M,North Julia,Libyan Arab Jamahiriya,2294194583096666,0545 King Greens Suite 473; West Robert; OR 57791,2022-12-06,2023-01-23,Churned,2,Occasional Shopper,New Tracey,Referral,2023-05-12,Yearly,SpeakerPro,Electronics,Speaker,-48,2023-01-06,-4,2,Outside will trouble.
1062,David Keller,89,F,Walkershire,Korea,5361620011025399,3240 Monica Trace; New Jessica; DC 99924,2023-01-01,2023-03-24,Churned,13,High Value,Jeffreyshire,Referral,2023-08-01,Yearly,ComfortChair,Furniture,Chair,27,2020-11-27,-3,6,Industry pull indicate director market.
245,Latoya Young,56,F,Lake Crystal,French Southern Territories,2266871105427180,62282 Warren Mill Suite 966; North Samantha; PA 71670,2021-08-28,2023-07-05,Active,5,Occasional Shopper,North Scottview,Referral,2023-07-15,Yearly,LaptopPro,Electronics,Laptop,383,2023-05-15,-4,2,Analysis say page process politics experience career.
1127,Grant Cooper,-5,F,Erikabury,Equatorial Guinea,2526614910838548,245 Michael Highway; East Barbara; TN 97936,2022-01-06,2023-06-21,Active,5,Occasional Shopper,East Jessicahaven,Paid Ads,2023-07-04,Yearly,LaptopMaster,Electronics,Laptop,668,2022-06-09,0,4,Job one interesting.
784,Breanna Reed,150,M,Chadchester,Peru,2254677415091846,266 Lawson Station Suite 526; Curtisborough; KY 41613,2023-05-26,2023-07-06,Active,7,Frequent Shopper,Reyeschester,Organic Search,2023-08-22,Yearly,LaptopMaster,Electronics,Laptop,111,2021-06-11,2,0,Task benefit happen worker hospital.
489,Shane Brown,150,M,Hendrickshaven,British Indian Ocean Territory (Chagos Archipelago),2711869086771445,124 Camacho Lock; Waltersview; GA 58711,2023-03-26,2023-03-27,Churned,4,Occasional Shopper,Andrewborough,Paid Ads,2023-04-07,Yearly,MegaLaptop,Electronics,Laptop,-6,2023-08-17,1,3,History local behind general million.
154,Anthony Ponce,150,F,West Samuelbury,Tokelau,2705981199714796,PSC 1003; Box 6587; APO AE 33096,2023-01-29,2023-03-01,Churned,1,Occasional Shopper,Bradleyport,Organic Search,2023-08-13,Yearly,BeveragesBurst,Grocery,Beverages,805,2023-06-14,3,4,Cell discover design choice.
961,Manuel Tran,150,M,Port Nicholasbury,Mayotte,5280283244761542,423 Baker Pine Suite 935; Lake Jessicaport; WV 99654,2023-01-12,2023-07-14,Active,12,High Value,East Christopher,Organic Search,2023-08-13,Yearly,SofaPlus,Furniture,Sofa,979,2020-10-23,-2,4,However art movie walk.
853,Tracy Johnson,0,M,Christinashire,Indonesia,2228021824732448,565 Barrett Road; North Brent; ID 70603,2023-02-22,2023-03-19,Churned,3,Occasional Shopper,Lake Heather,Organic Search,2023-06-16,Yearly,TastySnacks,Grocery,Snacks,-19,2020-10-12,-4,5,Modern radio lot cell.
625,Kelsey Taylor,43,M,Scottborough,United States of America,2604320131029694,90204 Roger Islands; Lake William; NH 08388,2022-06-15,2022-11-14,Churned,15,High Value,North Michael,Referral,2023-03-31,Yearly,MegaSpeaker,Electronics,Speaker,487,2023-01-02,8,-1,Production city next.
685,Kathleen Flowers,63,F,Martinezport,Nigeria,2440891768190809,9719 Harris Prairie; Lake Carla; WV 66901,2023-08-02,2023-08-07,Active,6,Frequent Shopper,Lucaston,Referral,2023-08-10,Monthly,PhoneMaster,Electronics,Phone,-34,2022-01-03,8,1,Others dream event.
569,Dr. Michael Sanford,3,F,Lake Taylormouth,Honduras,2361742691882043,02656 Hansen Crescent Suite 191; Port Rebecca; WY 54868,2023-05-11,2023-05-17,Churned,2,Occasional Shopper,Parkerfort,Referral,2023-07-20,Yearly,The Art of Non-fiction,Books,Non-fiction,-33,2021-07-09,0,3,Lead yet piece build low table.
1426,Sarah Jones,1,F,South Beckybury,Australia,2277987102803814,298 Young Drive Suite 146; Sheilaton; MD 12541,2022-10-22,2023-08-22,Active,2,Occasional Shopper,Butlerburgh,Paid Ads,2023-08-25,Monthly,ChairPlus,Furniture,Chair,-22,2023-04-24,6,2,South can hope charge occur.
17,Rodney Sweeney,34,F,Port Aliciaview,Aruba,2262200324987655,9898 Velez Road Suite 454; East Marie; AL 00803,2023-06-22,2023-07-12,Active,5,Occasional Shopper,New Rhondaport,Organic Search,2023-07-21,Yearly,FreshVegetables,Grocery,Vegetables,-55,2021-08-28,6,6,Edge record skin in require color.
127,Mr. Kenneth Salazar,-3,F,North Lindsey,Ukraine,2267598459294234,1204 Alexander Crest; Lake Michaelfurt; GA 37158,2023-01-01,2023-07-25,Active,3,Occasional Shopper,East Marissaland,Organic Search,2023-08-19,Yearly,The Art of Educational,Books,Educational,606,2022-09-20,-1,1,Few whose evening then stay loss.
927,Douglas Garcia,5,M,Lake Lisaside,Uganda,5584145469540385,3299 Susan Field; Adammouth; NC 65258,2023-07-06,2023-07-06,Active,3,Occasional Shopper,Ramseyburgh,Referral,2023-07-28,Yearly,SpeakerPro,Electronics,Speaker,174,2023-05-10,1,0,Push final security.
980,Tiffany Holland,1,M,Michaelborough,Finland,2701820630797024,1629 Pham Creek Apt. 702; Lake Jacqueline; GA 35675,2022-06-14,2022-10-04,Churned,2,Occasional Shopper,West Lisaville,Paid Ads,2023-07-12,Yearly,,Furniture,Chair,61,2023-06-05,-3,5,Business social set Mr film town.
1469,Pamela Davis,5,F,New Sara,Puerto Rico,5222159175843528,Unit 3027 Box 1554; DPO AA 55477,2022-09-28,2022-10-24,Churned,10,Frequent Shopper,Theresabury,Organic Search,2022-12-15,Yearly,PantsWear,Clothing,Pants,401,2022-02-17,4,-1,Four expert involve easy fly story.
190,Donald Nelson,-4,F,Lydiahaven,Haiti,2286063408476132,12066 Luna Light Apt. 483; Andersonstad; NJ 54878,2022-09-19,2022-10-05,Churned,15,High Value,Walkerhaven,Organic Search,2022-11-30,Yearly,ProJacket,Clothing,Jacket,913,2022-12-08,10,6,Race morning actually expect quickly.
1139,Emily Adams,4,M,Port Charleneton,Venezuela,5182128819991835,145 Green Shoal; Coreyburgh; DC 57670,2023-07-30,2023-08-05,Active,11,High Value,Kellyside,Organic Search,2023-08-20,Monthly,SofaDeluxe,Furniture,Sofa,560,2023-06-07,-1,0,Like wear unit discussion.
992,Norma Martinez,-1,M,Cruzstad,Venezuela,2251620441680326,935 Thomas Manor Apt. 180; Nicolemouth; MS 71395,2023-03-04,2023-04-20,Churned,14,High Value,North Mariah,Referral,2023-06-12,Yearly,UltraSpeaker,Electronics,Speaker,-51,2023-07-08,2,4,There become sell.
1463,Kristy Baker,150,F,Williamton,Czech Republic,2279747082445954,Unit 8930 Box 2585; DPO AP 62417,2022-02-17,2022-07-06,Churned,8,Frequent Shopper,West Michaelchester,Organic Search,2022-09-08,Rarely,ProPants,Clothing,Pants,857,2022-12-05,-2,5,Factor affect true represent so son score.
1251,Christopher Solis,64,F,Ellisfort,Suriname,2412947573637824,80004 Kristine Wells Suite 727; North Sandra; CO 32908,2021-11-09,2021-12-07,Churned,4,Occasional Shopper,New Laceyport,Referral,2021-12-13,Rarely,ComfortChair,Furniture,Chair,-84,2020-10-26,-4,1,Marriage production environmental evidence.
606,Amanda Rice,22,M,Millerton,Antarctica (the territory South of 60 deg S),2292602918753571,16615 Tina Cape; South Brian; PA 29044,2022-10-05,2023-08-15,Active,4,Occasional Shopper,South Joshuabury,Organic Search,2023-08-20,Monthly,The Art of Non-fiction,Books,Non-fiction,-77,2023-06-23,10,0,Citizen write decade person hear eye.
180,Raymond Anderson,64,M,Millerborough,Mozambique,5204496354111760,94507 Jerry Squares Suite 962; Dukemouth; AR 06517,2023-07-24,2023-07-27,Active,6,Frequent Shopper,South Marcbury,Organic Search,2023-08-16,Yearly,,Grocery,Snacks,440,2022-12-16,-2,5,Society how start activity miss room international.
301,Marvin Zavala,150,F,Christopherview,Nigeria,5391724870890010,3690 Jonathan Course; Davidsonmouth; ND 24554,2021-11-16,2021-12-18,Churned,13,High Value,Taylorhaven,Paid Ads,2022-10-07,Rarely,SofaPlus,Furniture,Sofa,41,2020-12-10,-3,0,Guy even during affect.
496,Cynthia West,25,M,South Darrell,Tunisia,5127294296722321,6364 Anthony Heights Apt. 071; Lake Shane; DC 88576,2021-10-24,2023-08-24,Active,9,Frequent Shopper,West Samantha,Paid Ads,2023-08-24,Monthly,The Art of Non-fiction,Books,Non-fiction,769,2021-12-02,9,1,Once organization market itself guy.
1314,Angela Bean,150,F,West Thomasfort,Uzbekistan,2505057048752840,085 Christina Estates; Port Haley; KY 53045,2022-06-17,2023-07-29,Active,6,Frequent Shopper,East Pamelamouth,Paid Ads,2023-08-25,Monthly,FictionTales,Books,Fiction,820,2021-03-01,2,3,Explain concern whether world.
1255,Joan Watts,2,F,Port Penny,Niue,2720243958931520,291 Greg Place Suite 871; Josephburgh; PA 98612,2022-12-08,2022-12-29,Churned,12,High Value,East Robert,Referral,2023-02-08,Yearly,TableDeluxe,Furniture,Table,-22,2021-03-19,2,5,Range PM teach.
1237,Kevin Houston,150,M,Christopherfurt,India,2720782289127936,0625 Eric Isle Suite 791; East Aaron; PR 47844,2022-12-12,2023-06-28,Active,9,Frequent Shopper,Rosston,Paid Ads,2023-06-30,Yearly,ProShirt,Clothing,Shirt,457,2022-04-11,-5,0,Friend manager Mrs source.
517,Andrew Vasquez,150,F,Jamesmouth,Syrian Arab Republic,5406847597023137,475 Watson Fork; Bruceview; LA 15851,2023-02-20,2023-07-13,Active,12,High Value,South Michaelton,Referral,2023-08-14,Yearly,ProJacket,Clothing,Jacket,-12,2020-12-05,9,-1,Evidence politics structure eye site candidate before.
1069,Roberto Smith,2,M,West Yvetteberg,Palestinian Territory,2225235422306958,064 Mark Turnpike; Craigside; WI 77056,2022-11-27,2023-03-16,Churned,14,High Value,West Stacey,Paid Ads,2023-08-13,Yearly,TastyVegetables,Grocery,Vegetables,-92,2021-05-07,10,1,Model last page measure.
476,Richard Bright,-1,M,Brownland,Lithuania,2255654636682546,07925 Ray Dam; Port Christopher; ID 61243,2023-01-05,2023-01-11,Churned,10,Frequent Shopper,West Nancy,Organic Search,2023-06-15,Yearly,TastySnacks,Grocery,Snacks,-46,2021-12-19,0,-1,End listen season scene art.
157,Sharon Banks,150,F,Graystad,French Polynesia,2223303570955901,0400 Whitney Street Suite 326; Port Christopherhaven; DC 25491,2023-04-16,2023-04-28,Churned,11,High Value,Port Stevenchester,Referral,2023-06-21,Yearly,PhoneMaster,Electronics,Phone,977,2021-04-04,-2,5,Where game here feeling.
1195,Gary Davila,-3,M,South Joshuaside,Ireland,2255080666153101,46839 Gallagher Club Apt. 821; Jamesland; OK 15905,2021-11-11,2022-05-06,Churned,1,Occasional Shopper,Lake Tiffany,Paid Ads,2023-03-27,Rarely,ProJacket,Clothing,Jacket,-48,2021-01-10,-3,1,Mind worry administration base would try interview.
16,Kevin Obrien,3,M,Penaside,Bosnia and Herzegovina,2293893566103974,914 Tanya Courts; Davidton; ID 44312,2022-09-09,2023-01-15,Churned,9,Frequent Shopper,Reynoldshaven,Referral,2023-04-14,Yearly,PantsWear,Clothing,Pants,-62,2022-11-12,0,6,Who probably myself enjoy require people scene specific.
1072,Alyssa Hartman,40,F,North Kathrynbury,Czech Republic,2713291243593687,32519 Kevin Street; Littlemouth; MA 72930,2022-10-07,2023-02-15,Churned,13,High Value,Danieltown,Organic Search,2023-05-08,Yearly,EducationalTales,Books,Educational,549,2023-05-09,-1,6,Central night whatever question agency sport.
546,Amber Cohen,42,F,Port Christophershire,Guyana,2715399668497397,Unit 5412 Box 7261; DPO AE 67769,2022-12-26,2023-02-01,Churned,13,High Value,Bradshawmouth,Referral,2023-07-28,Yearly,TablePlus,Furniture,Table,793,2021-08-19,7,5,Note recent suggest teacher respond across.
658,Kristen Kelly,-2,M,Lake Taraview,Equatorial Guinea,2282106353137516,83226 Anderson Fort Apt. 858; Wendyside; CO 78204,2023-01-31,2023-07-30,Active,10,Frequent Shopper,Jacksonfort,Referral,2023-08-04,Monthly,PhonePro,Electronics,Phone,184,2021-03-31,8,1,Ahead along boy page raise.
1226,Veronica Simon,4,F,Bellmouth,Myanmar,2707322412437915,15912 Thomas Drive Apt. 089; South Matthewchester; VT 34811,2023-01-03,2023-06-15,Active,1,Occasional Shopper,South Michael,Referral,2023-06-29,Yearly,PantsWear,Clothing,Pants,-10,2023-01-24,6,2,Chance officer use.
1019,Mary Craig,57,M,Bergerburgh,Argentina,5543317411767602,278 Rebecca Mall; Jacquelinefort; ND 07301,2021-10-02,2023-04-03,Churned,12,High Value,East Jenniferhaven,Referral,2023-08-21,Yearly,FictionGuide,Books,Fiction,-57,2021-03-14,2,0,Whether among sure every.
1318,Alicia Jones,-4,M,Kimberlyport,Belize,2720439817025823,7199 Bridget Falls; Millerfort; NM 08896,2022-05-28,2023-08-09,Active,7,Frequent Shopper,South Tyler,Referral,2023-08-10,Monthly,FreshSnacks,Grocery,Snacks,-49,2021-12-04,-1,3,Hair debate song source thus yes.
959,Evan Garcia,150,F,Westmouth,Monaco,2550845975731447,60267 Thomas Mill; Port Danielfort; RI 39872,2021-11-21,2022-06-06,Churned,9,Frequent Shopper,Simmonshaven,Organic Search,2023-04-08,Rarely,LaptopMaster,Electronics,Laptop,375,2023-03-02,-2,4,Hope medical now public avoid.
1409,Elizabeth Cruz,150,F,Shawnbury,Netherlands,2268879169356417,060 Kim Course; West Marktown; AR 03263,2022-03-06,2023-08-17,Active,8,Frequent Shopper,Lake Jason,Paid Ads,2023-08-24,Monthly,ShirtWear,Clothing,Shirt,-80,2021-02-24,2,-1,Provide list camera any owner.
283,Virginia Davis,64,M,Marissaland,Bhutan,2239306947961314,807 Amanda Cove; Port Jeremiahview; SD 69008,2022-09-10,2023-02-05,Churned,15,High Value,Jillchester,Paid Ads,2023-02-25,Yearly,SpeakerMaster,Electronics,Speaker,217,2022-10-16,2,1,Author would report month.
797,Jordan Miller,150,F,Port Jacquelineland,Hong Kong,2712681262007018,1880 Young Landing; Nicholsonbury; PA 68271,2022-09-01,2023-05-28,Churned,5,Occasional Shopper,Ferrellberg,Paid Ads,2023-06-02,Yearly,SpeakerPro,Electronics,Speaker,961,2021-10-13,5,2,Least include continue probably show collection situation.
225,Steven Carlson,150,M,East Margaretshire,Somalia,2621073974973705,63189 Kevin Mountains Suite 413; New Brandy; MN 43240,2022-10-22,2023-06-22,Active,11,High Value,East Walterborough,Organic Search,2023-07-14,Yearly,EducationalGuide,Books,Educational,-94,2022-10-04,9,0,Write ability four strong discussion author about.
26,Sean Tucker,-2,M,North Jesse,Netherlands Antilles,5310169921857907,3032 Dillon Prairie Suite 506; South Christopherside; VI 87253,2022-07-06,2022-07-22,Churned,1,Occasional Shopper,Williamville,Paid Ads,2023-04-10,Rarely,ComfortChair,Furniture,Chair,-63,2022-06-20,-3,5,Night sometimes behavior.
437,Alison Morgan,150,F,West Daniel,Togo,2234671815702362,73040 Cortez Squares Apt. 769; Gabrielaview; OR 51326,2022-11-02,2022-11-17,Churned,2,Occasional Shopper,Thomashaven,Organic Search,2023-04-22,Yearly,SnacksBurst,Grocery,Snacks,629,2021-05-30,8,2,Energy Mrs involve and old town rock here.
1457,Jennifer Patterson,40,F,Donfurt,New Zealand,5572772204391206,8293 Martin Ways Suite 777; Melissahaven; VT 59299,2023-02-25,2023-07-16,Active,8,Frequent Shopper,Delacruzton,Referral,2023-07-23,Yearly,VegetablesBurst,Grocery,Vegetables,-93,2021-02-05,9,4,Hand morning board popular.
229,Breanna Lucas,3,F,West Lisaside,Georgia,2249455016419809,400 Kelly Square Apt. 386; New Christinabury; FL 15036,2021-10-11,2022-12-01,Churned,6,Frequent Shopper,Lake Moniquestad,Paid Ads,2023-05-22,Yearly,FreshBeverages,Grocery,Beverages,-47,2022-01-13,2,1,Store response perhaps agreement however grow man.
37,Lauren Reed,150,M,Stevenburgh,Egypt,2254023603475386,USS Tran; FPO AA 01558,2022-06-09,2023-03-23,Churned,1,Occasional Shopper,New Thomasshire,Referral,2023-05-08,Yearly,FreshVegetables,Grocery,Vegetables,-99,2021-02-24,-5,5,Very she someone ok hair hit.
749,Mary Estes,52,F,Derekland,Liechtenstein,2425083714617858,0643 Wood Drive; Hunterburgh; ID 78791,2022-11-01,2023-08-21,Active,11,High Value,West Christopher,Paid Ads,2023-08-25,Monthly,ShirtFits,Clothing,Shirt,-85,2021-11-29,3,-1,Change finish specific color beat live.
1045,Timothy Combs,-4,F,West Juliefort,Sweden,2222828875717151,25735 Ashley Prairie Apt. 020; West Taylor; OH 47887,2022-11-10,2023-05-22,Churned,14,High Value,Hollyberg,Organic Search,2023-08-24,Yearly,SpeakerPro,Electronics,Speaker,-66,2022-07-25,1,1,Until participant less rich might.
469,Krista Johnson,150,M,New Jonathan,Benin,2242693552792331,2074 Cervantes Harbor; East Amberport; UT 74968,2023-01-05,2023-07-04,Active,8,Frequent Shopper,Rodriguezfort,Referral,2023-08-23,Yearly,LaptopPro,Electronics,Laptop,-11,2023-04-01,2,6,Reason human analysis might economic case guy.
1278,Jennifer Smith,90,F,Port Johnmouth,Tuvalu,5513655309991545,5956 Hall Mountains; Hernandezfort; DC 01286,2022-09-28,2023-01-22,Churned,6,Frequent Shopper,Steeleville,Referral,2023-02-13,Yearly,EducationalTales,Books,Educational,88,2021-07-23,7,6,Sing young inside although.
1472,Alan Sanders,150,F,Lake Veronica,Tonga,2325434202739509,21700 Brittany Prairie Suite 854; East Becky; IA 90516,2022-06-08,2022-07-08,Churned,3,Occasional Shopper,Port Michael,Organic Search,2023-07-14,Rarely,SofaDeluxe,Furniture,Sofa,-2,2021-11-06,3,5,History local rate character stay.
687,Joseph Flores,4,F,New Robert,Brazil,2312799799301706,320 Angela Forges Suite 943; Russelltown; MA 49320,2023-05-25,2023-08-13,Active,15,High Value,Wilsonport,Paid Ads,2023-08-15,Monthly,ProShirt,Clothing,Shirt,283,2023-02-12,2,3,Lose serious ten ball dark drive art.
1378,Julie Harrington,150,M,West Eric,Fiji,2262394278104167,9693 Mitchell Street; Port Molly; CA 40567,2023-06-10,2023-07-02,Active,2,Occasional Shopper,North Sandratown,Paid Ads,2023-08-15,Yearly,FreshSnacks,Grocery,Snacks,217,2020-10-27,10,5,Grow might sign above mind officer structure.
639,Michelle Wells,3,M,New Mallorychester,Kenya,2292799336312525,7469 Hess Trafficway; Seanberg; NV 07661,2023-01-03,2023-07-18,Active,7,Frequent Shopper,Mathewsport,Referral,2023-08-18,Yearly,PantsWear,Clothing,Pants,-20,2022-06-10,0,6,Company citizen opportunity culture particularly.
1416,Emma Reed,1,M,Nicholsmouth,Northern Mariana Islands,2700998157233291,PSC 8030; Box 6345; APO AE 52411,2022-02-22,2022-12-23,Churned,6,Frequent Shopper,New Frederick,Paid Ads,2023-06-07,Yearly,SofaPlus,Furniture,Sofa,154,2022-08-31,4,4,Since they along bring through one nothing.
1218,Crystal Davis,81,M,Wrightmouth,Congo,2275147031283297,Unit 4349 Box 4721; DPO AE 09843,2023-04-21,2023-05-23,Churned,15,High Value,Seanstad,Paid Ads,2023-08-10,Yearly,FictionGuide,Books,Fiction,331,2022-06-21,2,6,Foreign condition tough man real financial.
1158,Matthew Fox,-3,M,South Larryshire,Nigeria,2226761170925151,629 Nancy Isle Suite 619; Lake Rachel; PR 92164,2022-11-07,2023-07-22,Active,15,High Value,East Peterborough,Organic Search,2023-08-06,Yearly,ShirtWear,Clothing,Shirt,852,2021-01-31,5,6,Nice yard adult message again show.
1250,Michael Harris,92,M,Aguilarfort,United States of America,2271210674515633,743 Barbara Villages Suite 528; Randyville; OH 61672,2023-01-23,2023-05-11,Churned,6,Frequent Shopper,Amyville,Referral,2023-06-22,Yearly,EducationalTales,Books,Educational,266,2023-04-19,-2,4,Build cause item.
1439,Samantha Myers,0,F,Lake Melanieborough,Libyan Arab Jamahiriya,2707321928454042,50180 Chang Knolls Apt. 192; Cohenchester; SD 54381,2022-09-23,2023-03-21,Churned,10,Frequent Shopper,Tinaborough,Paid Ads,2023-05-22,Yearly,TastyBeverages,Grocery,Beverages,-8,2020-10-17,9,6,Subject race camera leave against majority look.
800,Edwin Ford,150,M,Bellville,Mismatched Country,2222853894824929,212 Jessica Pike Apt. 676; Silvafort; IL 27455,2022-11-26,2023-02-24,Churned,4,Occasional Shopper,West Lisabury,Organic Search,2023-07-23,Yearly,,Clothing,Pants,430,2023-05-31,-5,5,Fear along challenge born station.
160,Michele Solomon,150,M,East Saramouth,Mismatched Country,5163712550671624,Unit 9918 Box 5014; DPO AP 11646,2022-08-18,2022-12-27,Churned,2,Occasional Shopper,South Kimberlymouth,Organic Search,2023-08-17,Yearly,,Furniture,Chair,960,2021-07-29,10,6,Word join free marriage wall data.
